fixture_id,season,match_date,home_team_name,away_team_name,home_goals,away_goals,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_offsides,away_offsides,source,manual_verification_status,official_reference_url,review_notes
1942655278,2025,2025-11-30,Levadeiakos,PAOK,2,3,2,5,0,2,0,1,13,14,5,6,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1425387457,2025,2025-11-30,Atromitos,Asteras Tripolis,0,1,7,6,2,1,0,0,11,9,4,6,15,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1333679889,2025,2025-11-30,Panetolikos,Olympiakos Piraeus,0,1,3,9,0,0,0,0,7,24,2,5,8,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1815825560,2025,2025-11-29,Kifisia,Panserraikos,3,0,4,4,2,3,1,1,21,6,6,1,11,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1534853892,2025,2025-11-29,Aris Thessalonikis,Larisa,2,1,7,0,4,6,0,1,18,2,8,1,14,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1282248397,2025,2025-11-29,OFI,Volos NFC,0,1,1,5,2,3,0,0,4,16,1,4,16,23,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1287940677,2025,2025-11-24,Larisa,OFI,1,2,6,3,4,3,0,0,18,8,6,4,23,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1874233362,2025,2025-11-24,Volos NFC,Levadeiakos,1,2,2,2,3,2,0,0,20,12,5,5,17,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1483614186,2025,2025-11-23,AEK Athens FC,Aris Thessalonikis,1,0,10,1,3,2,0,0,27,6,7,3,13,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1653660761,2025,2025-11-23,PAOK,Kifisia,3,0,8,4,1,7,0,1,19,6,6,2,9,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1537897276,2025,2025-11-23,Panserraikos,Panathinaikos,0,3,3,8,2,1,0,0,10,18,2,6,13,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1847275958,2025,2025-11-22,Olympiakos Piraeus,Atromitos,3,0,7,1,0,2,0,0,27,6,7,2,5,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1653916043,2025,2025-11-22,Asteras Tripolis,Panetolikos,1,1,3,3,2,1,0,0,6,8,3,4,9,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1471786470,2025,2025-11-09,Panathinaikos,PAOK,2,1,3,5,5,3,0,0,6,6,3,1,16,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1919332548,2025,2025-11-09,Atromitos,Volos NFC,0,1,7,0,2,4,0,0,23,5,4,4,16,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1545754886,2025,2025-11-09,OFI,AEK Athens FC,0,1,0,6,2,2,0,0,4,23,0,7,17,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1845595219,2025,2025-11-09,Levadeiakos,Panserraikos,5,2,6,4,1,4,0,0,17,8,9,2,6,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1606961485,2025,2025-11-09,Aris Thessalonikis,Asteras Tripolis,0,0,4,6,2,6,1,0,6,12,2,4,19,23,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1421921098,2025,2025-11-09,Kifisia,Olympiakos Piraeus,1,3,1,10,5,1,1,0,9,18,3,8,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1627393163,2025,2025-11-08,Panetolikos,Larisa,3,0,4,2,1,1,0,0,9,16,5,3,7,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1668592268,2025,2025-11-03,Asteras Tripolis,OFI,3,0,10,1,2,4,0,1,21,7,7,3,13,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1658328436,2025,2025-11-02,AEK Athens FC,Panetolikos,1,0,8,2,4,2,0,0,18,5,3,1,16,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1310304665,2025,2025-11-02,Panserraikos,PAOK,0,5,2,4,0,0,0,0,7,16,1,7,10,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1706561726,2025,2025-11-02,Larisa,Levadeiakos,0,2,3,11,3,4,0,0,15,12,5,6,14,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1445985841,2025,2025-11-01,Olympiakos Piraeus,Aris Thessalonikis,2,1,5,7,2,1,1,0,12,12,5,4,12,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1495477888,2025,2025-11-01,Atromitos,Kifisia,1,2,3,9,1,4,0,0,20,23,3,8,5,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1486142443,2025,2025-11-01,Volos NFC,Panathinaikos,1,0,0,5,5,1,0,0,5,15,2,4,16,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1670699106,2025,2025-10-26,Olympiakos Piraeus,AEK Athens FC,2,0,4,4,3,2,0,0,11,6,5,1,9,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1281573357,2025,2025-10-26,PAOK,Volos NFC,3,0,6,0,2,2,0,0,8,2,3,1,11,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1381202161,2025,2025-10-26,Panathinaikos,Asteras Tripolis,2,0,6,2,3,3,0,0,17,3,6,0,17,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1903443383,2025,2025-10-26,Levadeiakos,Aris Thessalonikis,1,1,5,7,1,3,0,0,15,8,4,2,15,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1301724993,2025,2025-10-25,OFI,Atromitos,1,3,4,8,2,2,0,0,18,11,2,4,16,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1297995322,2025,2025-10-25,Panserraikos,Larisa,0,2,1,6,2,3,1,0,9,20,1,7,17,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1641861107,2025,2025-10-25,Kifisia,Panetolikos,1,1,4,4,6,1,1,0,11,12,4,3,16,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1347407118,2025,2025-10-19,AEK Athens FC,PAOK,0,2,5,3,2,1,1,0,13,11,5,5,20,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1810517278,2025,2025-10-19,Aris Thessalonikis,Panathinaikos,1,1,2,2,1,2,0,0,14,14,3,4,13,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1392089363,2025,2025-10-19,Volos NFC,Panserraikos,2,1,11,2,0,3,0,0,13,7,6,3,8,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1436461700,2025,2025-10-19,Asteras Tripolis,Kifisia,2,2,3,5,6,5,0,0,9,9,4,6,14,24,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1232593558,2025,2025-10-18,Panetolikos,OFI,4,2,4,7,4,4,1,1,10,14,5,5,14,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1799868001,2025,2025-10-18,Atromitos,Levadeiakos,2,2,1,5,6,0,0,0,7,9,4,3,19,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1405798330,2025,2025-10-18,Larisa,Olympiakos Piraeus,0,2,1,6,3,1,0,0,4,14,2,5,14,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1701643562,2025,2025-10-05,Panathinaikos,Atromitos,1,0,6,2,0,2,0,0,19,3,8,0,18,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1858694699,2025,2025-10-05,PAOK,Olympiakos Piraeus,2,1,1,3,4,3,0,0,10,9,5,2,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1812287782,2025,2025-10-05,Kifisia,AEK Athens FC,2,3,6,3,3,6,0,1,16,9,7,3,20,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1321823347,2025,2025-10-05,Levadeiakos,Panetolikos,6,0,6,2,0,3,0,2,17,8,10,1,11,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1353536093,2025,2025-10-04,Larisa,Volos NFC,2,5,10,2,4,3,0,0,15,20,5,12,16,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1441552388,2025,2025-10-04,Panserraikos,Asteras Tripolis,2,1,2,4,5,4,0,0,10,10,2,5,25,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1405661326,2025,2025-10-04,OFI,Aris Thessalonikis,3,0,2,5,4,0,0,0,9,12,6,6,17,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1981469220,2025,2025-09-29,Atromitos,Larisa,1,1,2,3,1,6,0,1,14,6,3,2,17,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1585767059,2025,2025-09-28,Panetolikos,Panathinaikos,1,2,2,5,2,3,0,0,8,12,1,5,12,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1794220363,2025,2025-09-28,Asteras Tripolis,PAOK,3,3,4,4,7,4,1,0,9,14,8,4,9,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1680287822,2025,2025-09-28,OFI,Kifisia,1,3,3,6,2,6,1,0,6,22,3,9,18,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1781273040,2025,2025-09-28,AEK Athens FC,Volos NFC,1,0,2,1,3,2,0,0,14,3,2,1,16,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1600824874,2025,2025-09-27,Aris Thessalonikis,Panserraikos,1,1,10,1,2,4,0,0,25,8,4,2,11,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1255234627,2025,2025-09-27,Olympiakos Piraeus,Levadeiakos,3,2,10,3,2,5,0,0,19,6,5,4,13,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1669785878,2025,2025-09-21,Panathinaikos,Olympiakos Piraeus,1,1,1,4,4,4,0,0,6,9,2,3,16,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1384128707,2025,2025-09-21,Levadeiakos,OFI,4,0,7,3,1,3,0,2,17,5,6,2,16,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1312534907,2025,2025-09-21,Larisa,AEK Athens FC,1,1,4,6,4,0,0,0,14,24,3,4,13,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1382655904,2025,2025-09-20,PAOK,Panetolikos,0,0,12,1,1,5,0,1,24,3,8,2,10,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1703093702,2025,2025-09-20,Volos NFC,Asteras Tripolis,2,1,7,3,3,4,0,0,16,11,5,4,16,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1623029044,2025,2025-09-20,Kifisia,Aris Thessalonikis,0,1,2,4,1,3,1,0,7,15,1,4,14,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1505262657,2025,2025-09-20,Panserraikos,Atromitos,1,1,3,7,5,3,0,0,15,11,2,2,19,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1295657684,2025,2025-09-14,OFI,PAOK,1,2,5,2,2,1,0,0,7,14,2,4,10,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1490208770,2025,2025-09-14,Levadeiakos,AEK Athens FC,0,1,2,8,2,2,0,0,13,19,4,6,9,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1876460079,2025,2025-09-14,Kifisia,Panathinaikos,3,2,3,6,5,4,0,0,10,12,4,4,22,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1246230834,2025,2025-09-14,Asteras Tripolis,Larisa,2,2,4,2,4,4,0,0,10,16,2,5,12,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1873750682,2025,2025-09-13,Panetolikos,Volos NFC,1,2,7,3,5,6,0,0,7,10,1,2,14,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1336775122,2025,2025-09-13,Atromitos,Aris Thessalonikis,1,2,4,7,1,2,0,0,7,11,2,5,12,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1229676239,2025,2025-09-13,Olympiakos Piraeus,Panserraikos,5,0,11,0,0,3,0,1,29,2,12,1,8,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1544173349,2025,2025-08-31,Panathinaikos,Levadeiakos,1,1,7,3,1,1,0,0,20,7,1,1,11,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1611827857,2025,2025-08-31,PAOK,Atromitos,1,0,6,1,1,6,0,1,26,1,5,1,11,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1884120671,2025,2025-08-31,AEK Athens FC,Asteras Tripolis,1,0,5,3,3,2,0,0,15,4,4,2,17,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1790740720,2025,2025-08-30,Larisa,Kifisia,1,1,2,5,4,5,0,0,15,15,4,5,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1724370660,2025,2025-08-30,Aris Thessalonikis,Panetolikos,0,2,7,2,0,6,0,0,18,12,8,4,11,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1485702984,2025,2025-08-30,Panserraikos,OFI,0,1,3,6,2,2,0,0,13,14,1,6,12,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1627218829,2025,2025-08-30,Volos NFC,Olympiakos Piraeus,0,2,4,8,2,0,0,0,9,14,4,7,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1331257008,2025,2025-08-25,Levadeiakos,Kifisia,3,2,7,3,2,3,1,0,13,9,5,5,14,23,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1292202472,2025,2025-08-24,PAOK,Larisa,1,0,9,2,1,2,0,0,19,7,7,2,8,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1591799751,2025,2025-08-24,AEK Athens FC,Panserraikos,2,0,9,1,1,1,0,0,25,6,8,1,10,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1235452844,2025,2025-08-23,Panetolikos,Atromitos,0,2,1,4,1,2,0,0,11,14,0,3,12,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1427800415,2025,2025-08-23,Olympiakos Piraeus,Asteras Tripolis,2,0,12,3,0,3,0,0,22,3,3,1,10,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1399957648,2025,2025-08-23,Aris Thessalonikis,Volos NFC,2,0,5,4,2,4,0,0,12,10,4,5,16,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1632077729,2024,2025-05-18,Volos NFC,Kallithea,0,2,6,3,1,3,0,1,14,9,2,5,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1540202916,2024,2025-05-18,Lamia,Panetolikos,1,3,2,4,5,3,2,0,9,11,2,3,9,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1257724132,2024,2025-05-18,Panserraikos,Levadeiakos,0,1,3,5,0,1,0,0,14,19,3,4,14,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1970428029,2024,2025-05-14,Kallithea,Panserraikos,1,1,3,2,3,3,1,0,6,13,3,3,17,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1720152663,2024,2025-05-14,Volos NFC,Lamia,3,0,4,0,3,2,0,0,18,4,6,1,20,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1834178098,2024,2025-05-14,Levadeiakos,Panetolikos,1,2,8,5,5,3,0,0,15,10,1,2,12,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1534861331,2024,2025-05-11,PAOK,AEK Athens FC,1,0,3,4,3,4,0,0,9,10,4,1,23,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1474565250,2024,2025-05-11,Panathinaikos,Olympiakos Piraeus,0,1,8,5,2,3,0,0,14,9,5,6,6,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1658188275,2024,2025-05-10,Panetolikos,Volos NFC,0,3,3,6,2,5,0,0,13,16,1,8,16,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1867312799,2024,2025-05-10,Atromitos,OFI,0,0,4,4,2,1,0,0,11,11,4,3,23,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1541417324,2024,2025-05-10,Aris Thessalonikis,Asteras Tripolis,4,2,2,2,1,0,0,0,12,8,7,4,16,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1683809845,2024,2025-05-10,Lamia,Panserraikos,2,1,7,5,2,3,0,0,13,7,2,2,14,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1387262943,2024,2025-05-10,Levadeiakos,Kallithea,4,1,2,9,1,5,0,1,15,9,9,2,15,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1841897999,2024,2025-05-05,Lamia,Levadeiakos,2,3,4,4,1,3,0,0,7,13,3,5,11,25,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1852438189,2024,2025-05-05,Kallithea,Panetolikos,0,0,10,4,2,2,0,0,14,6,2,0,13,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1418221034,2024,2025-05-05,Panserraikos,Volos NFC,3,0,3,4,3,5,0,1,19,12,6,6,11,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1527635343,2024,2025-05-04,AEK Athens FC,Panathinaikos,1,2,5,2,5,3,0,0,15,10,3,5,16,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1499929062,2024,2025-05-04,Olympiakos Piraeus,PAOK,4,2,4,4,1,0,0,0,10,10,4,3,12,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1406799144,2024,2025-05-03,OFI,Aris Thessalonikis,1,1,8,1,2,4,0,0,13,14,3,7,12,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1274738648,2024,2025-05-03,Asteras Tripolis,Atromitos,1,4,10,2,2,2,0,0,22,7,9,5,7,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1515711479,2024,2025-04-28,Volos NFC,Panserraikos,3,0,8,4,3,6,0,0,14,8,6,3,11,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1749737521,2024,2025-04-28,Levadeiakos,Lamia,0,0,3,3,2,1,0,0,11,2,2,0,15,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1561274715,2024,2025-04-28,Panetolikos,Kallithea,0,1,2,6,2,5,0,0,10,8,4,6,5,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1833316487,2024,2025-04-27,AEK Athens FC,Olympiakos Piraeus,0,2,8,1,4,2,0,0,19,6,8,3,20,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1212948649,2024,2025-04-27,PAOK,Panathinaikos,2,1,8,2,2,2,0,0,14,2,8,1,14,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1400404388,2024,2025-04-26,OFI,Asteras Tripolis,0,2,7,3,3,2,0,0,21,17,5,9,10,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1206975950,2024,2025-04-26,Atromitos,Aris Thessalonikis,1,1,6,5,1,3,0,0,19,11,6,4,10,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1204944541,2024,2025-04-23,Kallithea,Levadeiakos,0,3,4,4,1,1,0,0,12,9,3,3,11,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1764906133,2024,2025-04-23,Panserraikos,Panetolikos,1,1,7,5,2,1,0,1,18,14,11,6,12,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1215369063,2024,2025-04-23,Lamia,Volos NFC,1,3,0,11,3,1,0,0,3,17,1,5,15,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1665942710,2024,2025-04-13,Olympiakos Piraeus,AEK Athens FC,1,0,5,0,2,4,1,1,8,1,2,0,13,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1703583198,2024,2025-04-13,Aris Thessalonikis,Atromitos,1,0,7,3,1,3,0,0,5,13,3,3,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1814907127,2024,2025-04-13,Panathinaikos,PAOK,3,1,4,3,2,5,0,0,10,8,5,2,13,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1992993993,2024,2025-04-13,Asteras Tripolis,OFI,2,1,9,3,3,4,0,0,15,3,6,2,16,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1569335678,2024,2025-04-12,Volos NFC,Levadeiakos,1,0,6,1,5,3,0,0,8,3,4,1,21,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1613325795,2024,2025-04-12,Panserraikos,Kallithea,3,1,5,2,3,3,0,1,18,4,7,1,15,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1384009210,2024,2025-04-12,Panetolikos,Lamia,1,0,3,5,1,3,0,0,15,13,2,5,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1842121320,2024,2025-04-07,Atromitos,Asteras Tripolis,0,1,5,1,2,4,0,0,16,9,6,3,19,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1823725941,2024,2025-04-06,Panathinaikos,AEK Athens FC,3,1,2,14,1,2,0,0,9,22,5,5,15,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1792678333,2024,2025-04-06,PAOK,Olympiakos Piraeus,2,1,2,5,3,3,1,0,7,7,2,0,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1492905240,2024,2025-04-06,Volos NFC,Panetolikos,0,0,3,2,3,3,0,0,13,5,3,1,16,23,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1685020637,2024,2025-04-05,Lamia,Kallithea,0,2,1,4,3,3,0,0,4,12,1,3,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1963871262,2024,2025-04-05,Aris Thessalonikis,OFI,2,0,9,2,0,1,0,0,20,6,9,1,8,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1509581011,2024,2025-04-05,Levadeiakos,Panserraikos,3,0,3,5,1,8,0,0,21,6,11,0,12,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1312035088,2024,2025-03-30,Olympiakos Piraeus,Panathinaikos,4,2,3,0,1,3,0,1,11,8,7,3,20,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1251684633,2024,2025-03-30,AEK Athens FC,PAOK,2,3,3,1,0,5,0,0,12,8,2,3,10,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1846429825,2024,2025-03-30,Panserraikos,Lamia,1,1,8,3,1,6,0,0,15,10,4,2,13,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1734565480,2024,2025-03-29,Panetolikos,Levadeiakos,1,2,2,4,3,1,0,0,5,19,2,3,17,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1818513127,2024,2025-03-29,Asteras Tripolis,Aris Thessalonikis,0,2,3,3,1,4,1,0,5,15,2,4,6,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1895460963,2024,2025-03-29,Kallithea,Volos NFC,1,1,4,4,7,3,1,0,9,7,3,4,17,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1411351816,2024,2025-03-29,OFI,Atromitos,1,2,7,2,1,3,0,1,14,13,2,5,13,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1948062983,2024,2025-03-09,Panetolikos,Levadeiakos,0,0,4,4,2,3,0,0,19,14,5,3,15,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1814310744,2024,2025-03-09,Olympiakos Piraeus,OFI,1,0,9,1,0,3,0,1,23,5,9,2,10,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1637739724,2024,2025-03-09,Atromitos,Panathinaikos,1,1,2,3,3,3,0,0,11,14,5,6,23,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1533024508,2024,2025-03-09,Aris Thessalonikis,AEK Athens FC,0,0,4,3,2,3,0,1,5,12,2,4,15,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1363356974,2024,2025-03-09,Lamia,Volos NFC,1,0,0,8,3,2,0,0,3,17,1,3,21,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1327107049,2024,2025-03-09,Kallithea,PAOK,2,1,5,7,3,0,0,0,16,12,7,2,14,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1226706266,2024,2025-03-09,Asteras Tripolis,Panserraikos,1,2,6,1,1,4,0,0,11,8,2,5,11,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1616363909,2024,2025-03-02,AEK Athens FC,Olympiakos Piraeus,0,1,1,0,2,4,0,0,6,6,0,3,10,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1803259097,2024,2025-03-02,PAOK,Asteras Tripolis,2,0,5,6,0,3,0,0,13,5,4,3,14,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1661476896,2024,2025-03-02,OFI,Lamia,3,0,5,3,0,1,0,0,17,13,6,5,12,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1264865816,2024,2025-03-02,Levadeiakos,Atromitos,1,2,7,2,2,4,0,0,12,7,4,3,13,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1506604587,2024,2025-03-01,Panathinaikos,Panetolikos,2,0,5,4,3,1,0,0,19,10,8,2,21,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1897400899,2024,2025-03-01,Panserraikos,Kallithea,2,1,7,3,3,5,0,1,16,12,7,5,13,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1761567610,2024,2025-03-01,Volos NFC,Aris Thessalonikis,1,1,8,4,3,3,0,0,8,10,4,7,16,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1461077362,2024,2025-02-23,Olympiakos Piraeus,PAOK,2,1,2,3,2,2,0,0,18,8,6,6,15,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1442970108,2024,2025-02-23,Asteras Tripolis,AEK Athens FC,0,3,0,2,1,1,1,0,2,15,0,6,8,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1562736056,2024,2025-02-23,Lamia,Panathinaikos,3,1,5,6,2,4,0,0,8,21,4,9,11,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1362243719,2024,2025-02-23,Aris Thessalonikis,Panetolikos,2,1,4,6,1,3,0,0,23,7,10,1,8,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1811496423,2024,2025-02-22,Volos NFC,Levadeiakos,1,2,4,2,5,2,0,0,8,10,1,3,16,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1739088818,2024,2025-02-22,Atromitos,Panserraikos,1,0,6,4,1,1,0,0,15,8,5,4,15,6,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1486624084,2024,2025-02-22,Kallithea,OFI,1,3,10,3,1,4,0,0,18,9,8,6,12,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
